"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"1689",97.3401480896791,80.0452029105409,114.635093268817,70.8898119681664,123.790484211192
"1690",97.3401480896791,79.9153728017424,114.764923377616,70.6912539513099,123.989042228048
"1691",97.3401480896791,79.7864664243479,114.89382975501,70.4941086597246,124.186187519634
"1692",97.3401480896791,79.6584635649634,115.021832614395,70.2983451796924,124.381950999666
"1693",97.3401480896791,79.5313447309288,115.148951448429,70.103933699762,124.576362479596
"1694",97.3401480896791,79.4050911148803,115.275205064478,69.9108454565529,124.769450722805
"1695",97.3401480896791,79.2796845615219,115.400611617836,69.7190526839357,124.961243495423
"1696",97.3401480896791,79.1551075364391,115.525188642919,69.5285285653375,125.151767614021
"1697",97.3401480896791,79.0313430968033,115.648953082555,69.3392471889383,125.34104899042
"1698",97.3401480896791,78.9083748638305,115.771921315528,69.1511835055493,125.529112673809
"1699",97.3401480896791,78.7861869968648,115.894109182493,68.964313288978,125.71598289038
"1700",97.3401480896791,78.6647641689736,116.015532010385,68.7786130987039,125.901683080654
"1701",97.3401480896791,78.5440915439471,116.136204635411,68.594060244702,126.086235934656
"1702",97.3401480896791,78.4241547546034,116.256141424755,68.4106327542638,126.269663425094
"1703",97.3401480896791,78.3049398823129,116.375356297045,68.2283093406821,126.451986838676
"1704",97.3401480896791,78.1864334376551,116.493862741703,68.0470693736688,126.633226805689
"1705",97.3401480896791,78.0686223421368,116.611673837221,67.8668928513945,126.813403327964
"1706",97.3401480896791,77.951493910897,116.728802268461,67.6877603740383,126.99253580532
"1707",97.3401480896791,77.8350358363375,116.845260343021,67.5096531187531,127.170643060605
"1708",97.3401480896791,77.7192361726174,116.961060006741,67.332552815952,127.347743363406
"1709",97.3401480896791,77.6040833209579,117.0762128584,67.1564417268334,127.523854452525
"1710",97.3401480896791,77.4895660157042,117.190730163654,66.9813026220652,127.698993557293
"1711",97.3401480896791,77.3756733111005,117.304622868258,66.8071187615583,127.8731774178
"1712",97.3401480896791,77.2623945687295,117.417901610629,66.6338738752577,128.0464223041
"1713",97.3401480896791,77.149719445582,117.530576733776,66.4615521448958,128.218744034462
"1714",97.3401480896791,77.0376378827122,117.642658296646,66.2901381866425,128.390157992716
"1715",97.3401480896791,76.9261400944487,117.754156084909,66.1196170346048,128.560679144753
"1716",97.3401480896791,76.8152165581256,117.865079621233,65.9499741251221,128.730322054236
"1717",97.3401480896791,76.7048580043043,117.975438175054,65.7811952818113,128.899100897547
"1718",97.3401480896791,76.5950554074578,118.0852407719,65.6132667013203,129.067029478038
"1719",97.3401480896791,76.4857999770915,118.194496202267,65.4461749397474,129.234121239611
"1720",97.3401480896791,76.3770831492731,118.303213030085,65.2799068996884,129.40038927967
"1721",97.3401480896791,76.2688965785532,118.411399600805,65.1144498178801,129.565846361478
"1722",97.3401480896791,76.1612321302507,118.519064049108,64.9497912534011,129.730504925957
"1723",97.3401480896791,76.0540818730856,118.626214306273,64.7859190764056,129.894377102953
"1724",97.3401480896791,75.947438072139,118.732858107219,64.6228214573559,130.057474722002
"1725",97.3401480896791,75.8412931821238,118.839002997234,64.4604868567311,130.219809322627
"1726",97.3401480896791,75.7356398409481,118.94465633841,64.2989040151833,130.381392164175
"1727",97.3401480896791,75.6304708635569,119.049825315801,64.1380619441192,130.542234235239
"1728",97.3401480896791,75.525779236038,119.15451694332,63.9779499166857,130.702346262673
"1729",97.3401480896791,75.4215581099764,119.258738069382,63.818557459136,130.861738720222
"1730",97.3401480896791,75.3178007970472,119.362495382311,63.6598743425596,131.020421836799
"1731",97.3401480896791,75.2145007638322,119.465795415526,63.5018905749559,131.178405604402
"1732",97.3401480896791,75.1116516268508,119.568644552507,63.3445963936336,131.335699785725
"1733",97.3401480896791,75.009247147794,119.671049031564,63.1879822579226,131.492313921436
"1734",97.3401480896791,74.9072812289508,119.773014950407,63.0320388421786,131.64825733718
"1735",97.3401480896791,74.8057479088186,119.87454827054,62.8767570290699,131.803539150288
"1736",97.3401480896791,74.7046413578881,119.97565482147,62.7221279031317,131.958168276227
"1737",97.3401480896791,74.6039558745936,120.076340304765,62.5681427445717,132.112153434786
"1738",97.3401480896791,74.5036858814227,120.176610297935,62.4147930233208,132.265503156037
"1739",97.3401480896791,74.4038259211764,120.276470258182,62.2620703933132,132.418225786045
"1740",97.3401480896791,74.3043706533718,120.375925525986,62.1099666869852,132.570329492373
"1741",97.3401480896791,74.205314850783,120.474981328575,61.9584739099846,132.721822269374
"1742",97.3401480896791,74.1066533961126,120.573642783246,61.8075842360805,132.872711943278
"1743",97.3401480896791,74.0083812787873,120.671914900571,61.6572900022622,133.023006177096
"1744",97.3401480896791,73.9104935918723,120.769802587486,61.5075837040207,133.172712475338
"1745",97.3401480896791,73.8129855291005,120.867310650258,61.3584579908047,133.321838188554
"1746",97.3401480896791,73.7158523820094,120.964443797349,61.2099056616421,133.470390517716
"1747",97.3401480896791,73.6190895371816,121.061206642177,61.06191966092,133.618376518438
"1748",97.3401480896791,73.5226924735852,121.157603705773,60.9144930743166,133.765803105042
"1749",97.3401480896791,73.4266567600088,121.253639419349,60.7676191248792,133.912677054479
"1750",97.3401480896791,73.3309780525873,121.349318126771,60.6212911692391,134.059005010119
"1751",97.3401480896791,73.2356520924141,121.444644086944,60.4755026939608,134.204793485397
"1752",97.3401480896791,73.1406747032375,121.539621476121,60.3302473120187,134.350048867339
"1753",97.3401480896791,73.046041789236,121.634254390122,60.1855187593941,134.494777419964
"1754",97.3401480896791,72.9517493328699,121.728546846488,60.0413108917905,134.638985287568
"1755",97.3401480896791,72.8577933928069,121.822502786551,59.89761768146,134.782678497898
"1756",97.3401480896791,72.7641701019166,121.916126077442,59.7544332141372,134.925862965221
"1757",97.3401480896791,72.6708756653332,122.009420514025,59.6117516860758,135.068544493282
"1758",97.3401480896791,72.5779063585828,122.102389820775,59.4695674011844,135.210728778174
"1759",97.3401480896791,72.4852585257715,122.195037653587,59.3278747682558,135.352421411102
"1760",97.3401480896791,72.3929285778344,122.287367601524,59.1866682982888,135.493627881069
"1761",97.3401480896791,72.3009129908405,122.379383188518,59.0459426018961,135.634353577462
"1762",97.3401480896791,72.2092083043529,122.471087875005,58.9056923867962,135.774603792562
